reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f95c0071-88b7-4b7b-8fed-2266f755454d,Kailane Santos,https://play-lh.googleusercontent.com/a/ACg8ocJ2Km0RWiUj3ZDZ0YK-w9kvFxIxIp1zWy-lXuPAbZwrHSmgOA=mo,ótimo,5,1,9.49.51-minApi28,2026-06-19 14:05:09,,,9.49.51-minApi28
20c63e6c-39c9-449c-899b-68eec433504a,Mariapereiradasilva Silva,https://play-lh.googleusercontent.com/a/ACg8ocKQZnFp7BC8aeJeW9GVi7sn7mVmQloW4TfKKJnGdDHD30-HUA=mo,boa,5,1,9.49.51-minApi28,2026-06-19 13:53:28,,,9.49.51-minApi28
c9bc5c2b-d658-4a69-a328-fd08ae031e7e,Mateus Felipe,https://play-lh.googleusercontent.com/a/ACg8ocLZePwzwPavhamk9a9a3YIQDHggfGhnOgx8dq8f83bt2RJz_A=mo,"simplesmente a leitura de pix via qrcode parou de funcionar. Olhei nos outros apps de bancos e todos funcionam normalmente ou seja, não é o aparelho",5,0,9.49.13-minApi28,2026-06-19 13:45:46,Estamos passando por uma oscilação nessa função e já estamos trabalhando para resolver. Mantenha seu app atualizado.,2026-06-19 11:41:35,9.49.13-minApi28
c668c224-7643-4c9c-a40e-46c428d7a450,Elisangela Da silva,https://play-lh.googleusercontent.com/a-/ALV-UjWs5vtO4gOk5GaOWALqhCwdtP66YkiXln01E3WHwCP-Dzp_BKJ3,excelente,5,1,9.49.51-minApi28,2026-06-19 13:33:15,,,9.49.51-minApi28
16bc3b98-b311-4f16-abbc-d4257c68962d,José Luis,https://play-lh.googleusercontent.com/a/ACg8ocIBZzGmYKATNCRb-WHjG9RdTAP0ZPWYrCOkKpzuqR_q4wlK9Q=mo,muito bom,5,0,9.49.13-minApi28,2026-06-19 13:23:46,,,9.49.13-minApi28
c118cbca-b176-4afa-971d-7aa453d9445c,Ivone Mendes,https://play-lh.googleusercontent.com/a/ACg8ocLAI6HG9Thm3x2AT0Ohkm9QGcLQv5NLnB9JB9Gt7xSiznUl_Q=mo,5 muito bom,5,0,,2026-06-19 13:22:38,,,
cf961ddd-c8be-4c46-a972-c379d400e291,eliezer santos,https://play-lh.googleusercontent.com/a/ACg8ocIXbolI410W8RXK0VLrYm6Yp9gzqR3k6b5NmISl9lTvUlWJEQ=mo,"não é minha primeira vez falando aqui o banco é ótimo mas o aplicativo continua horrível trava toda hora , e não tem haver com limpeza de cache ou falta de Internet, esses erros do app tem que ser consertados toda vez é uma luta pra conseguir usar o app é desinstalar e instalar denovo toda vez",3,1,9.49.13-minApi28,2026-06-19 13:15:37,"Para resolver o problema, tente: atualizar o app, reiniciar o modem Wi-Fi, reconectar o celular à internet, ativar/desativar o modo avião, limpar o cache do app e reiniciar o dispositivo. Se persistir, liga para gente: 4020 0185 (capitais) ou 0800 591 2117 (demais localidades).",2026-06-08 10:26:12,9.49.13-minApi28
14ab123d-d250-4f7b-9e00-407b28fed76c,zacarias zeykys,https://play-lh.googleusercontent.com/a/ACg8ocLfqFbgity1_YbBJUi8Ru8cCOyhWc-9ZbqSXVq9ejN3dAArwA=mo,ótimo,5,0,9.49.13-minApi28,2026-06-19 13:09:29,,,9.49.13-minApi28
b74f47bb-80bb-4afe-ac77-21e7a83fa6d1,Maira Da Costa Soares,https://play-lh.googleusercontent.com/a-/ALV-UjWkhhSMg2fmLqwvlUejBTLhhj9a6TGpesv5XEUrrFEwyl_KxAFZ,muitas falhas da última atualização a questão de crédito deixou muito a desejar,1,0,9.49.13-minApi28,2026-06-19 13:00:31,,,9.49.13-minApi28
980a333b-183e-4942-914f-9ab335681980,Jorge Jorginho,https://play-lh.googleusercontent.com/a-/ALV-UjUasQLuKZMDGg9lvFaNwbOdIhysnx7t27DWPWZUN1-6u_ClGnc,não estou conseguindo pagar com QR code,5,1,9.49.51-minApi28,2026-06-19 12:42:14,Estamos passando por uma oscilação nessa função e já estamos trabalhando para resolver. Mantenha seu app atualizado.,2026-06-19 12:45:02,9.49.51-minApi28
0e038612-03d6-4d40-b80c-7f163f28e4b2,Maria Aparecida Gomes,https://play-lh.googleusercontent.com/a-/ALV-UjWmHSfYTbvVGEUevMqdncy2ZCgfkzlvYnJBOMlGzS74ihJRzjWTuA,mas eu não consigo o código de barra para mim acessar a minha conta,5,1,9.49.51-minApi28,2026-06-19 12:35:46,,,9.49.51-minApi28
9bebb0ea-33a5-4e2e-95ff-9cd272d83ae6,Cassius Pereira,https://play-lh.googleusercontent.com/a/ACg8ocItGJTuoTAhTUxIDWcvhYhOhgH07m6psnW9OYV64MUFkkFKJw=mo,muito bom amei,5,0,,2026-06-19 12:29:49,,,
c6a222a2-1ee2-4b4b-9dfc-e33c9b949777,Lucelino Matias,https://play-lh.googleusercontent.com/a-/ALV-UjUrzyN4kQG2Q34zELQ3CTZsMEo_MhBTRYCZOOsdmXEjf5k44LN3,"Ótimo banco, depois que começou pedir localização para entrar no aplicativo o aplicativo aplicativo tá travando demais!",4,0,,2026-06-19 12:28:58,,,
d93af5d5-4bec-49f3-8cd2-6ac53f4a5587,Judson Natan Dudu,https://play-lh.googleusercontent.com/a/ACg8ocLf6LoZtvPvALW1dvAgueizIO28kWHLiXqYBHURSNtTH0wfyw=mo,bom,5,0,9.49.51-minApi28,2026-06-19 12:28:23,,,9.49.51-minApi28
13824c97-deb3-41d9-9481-b5002acb58cf,BARBOSA DE PAULA produções,https://play-lh.googleusercontent.com/a-/ALV-UjVDNCgSrFpkpi6ih8BtiDYUihzYTrk4ohVqhkIcWwaoddnlY1gk,top,5,0,9.49.13-minApi28,2026-06-19 12:20:13,,,9.49.13-minApi28
f41f9f8c-5add-44f8-86d6-a3a5d6be80a4,Adriana Heloisa,https://play-lh.googleusercontent.com/a-/ALV-UjUAv3zc3fgH7aE3rcEPoRlqKtTndZqIr6uC0jhPLroZnfCbnr-h,otimo muito bom,5,0,9.49.13-minApi28,2026-06-19 12:14:40,,,9.49.13-minApi28
f09427a8-c84e-4208-bdb1-7df7906f2689,Ulisses Lima Martins,https://play-lh.googleusercontent.com/a/ACg8ocIOMagiwxhs2qYYfQ6ZNfqYCfycJ0EI28E8Pc323ejBaekJIA=mo,muito bom,5,0,9.49.13-minApi28,2026-06-19 12:10:59,,,9.49.13-minApi28
2f3c55bd-f99b-4871-b9bc-c48914a89375,Oliver,https://play-lh.googleusercontent.com/a-/ALV-UjVVcuu1MiS7KhjdjxZ5-yyJ2_87pSV22ggeHWAQnTAPCf6RFPAi,excelente,5,0,9.49.13-minApi28,2026-06-19 12:04:47,,,9.49.13-minApi28
23cf5e2e-0bab-471c-85aa-1c00aed60e4c,Vitoria Vitoria Laura,https://play-lh.googleusercontent.com/a/ACg8ocKL_KijuBwv8d_XbRpCuMvUHinm845J-4KG57RzjKRrw62zsg=mo,nubank e um aplicativo muito bom em de confiança,5,0,,2026-06-19 11:58:54,,,
ea10859c-dce8-4cca-ba27-57acca741a74,Jose Neto,https://play-lh.googleusercontent.com/a/ACg8ocJyTybFXYMdLtqnVqfm49FZcK2Mq7Hgox1De5-R3e9rpDi9sQ=mo,É o melhor conta que eu já tive Meus parabéns Nubank,5,1,9.49.51-minApi28,2026-06-19 11:58:16,,,9.49.51-minApi28
40db83f7-5b67-4789-8e5d-0583be590a4c,Tahur Vieira,https://play-lh.googleusercontent.com/a/ACg8ocJWCv6qr0VyR12haVJZSL-5rDV25L3PKGK3VkqHfWwOGjI_3iyq=mo,Sempre tive histórico notas 8 ou 9.. a partir de momento que compartilhei dados via Open Finance o Nubank derrubou meu histórico com outras instituições financeiras. Nubank não é transparente e confiável.,1,0,9.49.51-minApi28,2026-06-19 11:47:40,,,9.49.51-minApi28
ce85f909-aa61-48de-9181-307b268957c5,Celia Brito,https://play-lh.googleusercontent.com/a/ACg8ocI-iobOzZOrBSwfwyFJ1Kj15VPaPAlwFqIXgxhO57--tP3pLg=mo,ele quer Pix automático,3,0,9.49.13-minApi28,2026-06-19 11:45:41,,,9.49.13-minApi28
695e9183-d639-42db-8af7-c69057eff0db,Maria de Lourdes,https://play-lh.googleusercontent.com/a-/ALV-UjUzWddr2G4Cjm1wy4sgV95q_EsNacgnt78ChMJcvlCQxnmkBBXMHQ,Sensacional!! simplesmente apaixonada por esse roxinho..💜🟢🟡⚪,5,1,9.49.13-minApi28,2026-06-19 11:38:01,,,9.49.13-minApi28
33079282-7722-446b-8590-78f6637214b1,cristiana alencar,https://play-lh.googleusercontent.com/a/ACg8ocKnmEn22UAs7cW5UB7dTAgxSK34bz5cq2H39Ykq7Hi1lmKLFA=mo,uma empresa com excelência!,5,0,9.49.13-minApi28,2026-06-19 11:31:43,,,9.49.13-minApi28
b9a32401-c8d8-4aa9-92bd-c81833d78e29,Juarez Arlindo,https://play-lh.googleusercontent.com/a-/ALV-UjUuttItYWkjNF658PTL2Pv48jmxvwqhJi5cQ1Mtayigsks_3CIC,eu não estou conseguindo mais acessar meu aplicativo por quê até agora tava confiável mas apareceu esse negócio de investimento financeiro eu não consigo voltar nele mais ver meu saldo,5,1,9.49.51-minApi28,2026-06-19 11:30:39,"Reinstale o app, ative e desative o modo avião e reinicie o aparelho. Abra o app do Nubank, toque em “Começar” e digite seu CPF para prosseguir com o login. Se o erro persistir, ligue para verificarmos: 4020 0185 (Capitais) ou 0800 591 2117 (Demais regiões).",2026-06-19 11:41:53,9.49.51-minApi28
f5f2a7b0-0af6-4fd0-8d26-8bc80cf07b75,Ruanzinho Santos,https://play-lh.googleusercontent.com/a/ACg8ocKwELKWnnYoNCeigP1EQKrgufOhvNKhBt3RpiBlcDvdKin9mA=mo,muito bom,5,0,9.49.13-minApi28,2026-06-19 11:27:04,,,9.49.13-minApi28
3189c8c2-59b1-4c64-a050-51ceea09bc7a,Neila maria,https://play-lh.googleusercontent.com/a-/ALV-UjWOzlqmI5HlaRbUmcW4YdF7y4tBdHtHEEN02jOQHrNAIdZ0Il_rkQ,Amo o meu roxinho Cada dia me apaixono mais !!!!!,5,0,9.49.13-minApi28,2026-06-19 11:19:35,,,9.49.13-minApi28
063c8f3a-9391-4688-b767-68548dfdfe18,Jose R Santos,https://play-lh.googleusercontent.com/a/ACg8ocL2oveQUXeZXTJTEo5j7iICsRmwz8EWv3oOab1oFw0yv4v6Hg=mo,Até agora sem problemas agora os riscos de invasão ou ataques de rackers,4,0,9.48.64-minApi28,2026-06-19 11:16:20,,,9.48.64-minApi28
e214b701-0c82-41e6-a74d-b0b7005e208f,Juliano Da cruz,https://play-lh.googleusercontent.com/a/ACg8ocI_nGE35YAwSGNAj7H8tfspeUDuWjBUD_VHym_opvSklfW1dZE=mo,já foi bom hoje em dia tá muito ruim,1,0,9.49.13-minApi28,2026-06-19 11:06:16,,,9.49.13-minApi28
42e1b805-c9e6-4589-9e23-3534e1fb268a,Washington Francisco rabelo pestana,https://play-lh.googleusercontent.com/a-/ALV-UjWfYI0wZgIkf3X3aFc6klLsqUInPir7XQERBWeUr23uz7yRHmc,ate agora e o melhor banco que já tive sem comparação e melhor em tudo,5,0,9.49.51-minApi28,2026-06-19 11:00:15,,,9.49.51-minApi28
e5e493e9-3d1e-4bd1-98e0-052b99660e2c,Késia Caroline Leal Carneiro,https://play-lh.googleusercontent.com/a-/ALV-UjVaeeoBkJgfMjqmpD4R3hu0BpnRLVuxL6ZZ2kYkLIfNkRvvJpVcDw,Melhor de todos!,5,0,9.49.13-minApi28,2026-06-19 10:55:38,,,9.49.13-minApi28
3bd7f896-f691-40d0-99fd-2bbaf6f89620,Cleilton Cardoso Araujo,https://play-lh.googleusercontent.com/a/ACg8ocIdZVPNiFiTUjNN9SxERALvDp7swxxx6mTBuVSJwTJVcnyypw=mo,a melhor q tá tendo,5,0,,2026-06-19 10:54:21,,,
0326167b-706d-4a3b-aabd-dc4e44dd1f37,rose valente,https://play-lh.googleusercontent.com/a/ACg8ocKrRB8sBslY4IRwtXYFWUQheZzRpvtac_A6FaUfdcMmZGNErw=mo,só consegui desbloquear com a ajuda da atendente,3,0,9.49.13-minApi28,2026-06-19 10:38:43,,,9.49.13-minApi28
ab71e732-29c0-4a94-b0f9-21dd807c6e76,Jonatas Arruda,https://play-lh.googleusercontent.com/a/ACg8ocLjFVcdeLq3M4msYjTOvReGk6xfghVrVyvosOdWnqvGUP2O5Q=mo,"Era bom, mas agora está constantemente mandando notificações de propaganda, o que nos faz ter que desligar as notificações, pondo em risco a segurança, pois ao bloquear as propagandas bloqueamos também as notificações importantes.",3,1,9.49.51-minApi28,2026-06-19 10:35:57,,,9.49.51-minApi28
078f02c3-1026-437e-9022-926bfb6fa52d,Luciane Mancio,https://play-lh.googleusercontent.com/a/ACg8ocJLKrsLlX2miCEOTpLoiAILPe6GuBJwSq1NjFsIef5Se6bvfQ=mo,"acho ótimo e seguro. cada vez que ouve suspeita de golpe, foi bloqueado e fui informada.",5,0,9.49.51-minApi28,2026-06-19 10:25:52,,,9.49.51-minApi28
ab02f207-a9ac-45ea-b393-0b5497905d75,Ana Karine Lopes De Souza,https://play-lh.googleusercontent.com/a-/ALV-UjVpFMIcZHspOUSOg7iJqCvGI5uHRzuj1-mYIuYVfqayu2b54aTc,Conta top,5,0,9.49.51-minApi28,2026-06-19 10:22:46,,,9.49.51-minApi28
e1e9aeb1-2f0e-49dd-b62e-a1e704e2147d,Isaac Soares,https://play-lh.googleusercontent.com/a/ACg8ocLa_Zv1PqRJrw2KtVC7scXbXogWAB6-0kwQeaWuQ_lauilWEQhV=mo,show parabéns 🎈🎈🎈🎈👏👏👏👏,5,1,9.49.51-minApi28,2026-06-19 10:16:12,,,9.49.51-minApi28
c250cb03-5c8a-4882-8c64-53ddbbb3f857,Dimas Avelino,https://play-lh.googleusercontent.com/a-/ALV-UjXCafO3kWixIzjhfv7yAcvdb2Z4-k0dB9VXK_FbTv_SivADo6C3Pw,app muito ruim 👎 tenho conta normal e conta PJ tudo no mesmo aplicativo quando acessa a PJ trava e não tem como voltar pra conta normal,1,0,9.49.51-minApi28,2026-06-19 10:08:35,,,9.49.51-minApi28
8e93a83b-c86c-4f27-a815-c78da4dfba43,Igor Miranda,https://play-lh.googleusercontent.com/a/ACg8ocLaSXLk6COQobtAveAhNjKKq7a6FDMnx8giOhWjFZKwWbt4mg=mo,Excelente. Usos a anos e sempre foi confiável. Uma sujestão: Poder receber pagamentos por aproximação como se o celular fosse uma maquininha.,5,1,9.49.51-minApi28,2026-06-19 10:08:27,,,9.49.51-minApi28
26868ed6-6e7c-4da6-b09b-3b97c61aad04,Erika Maciel Assis,https://play-lh.googleusercontent.com/a-/ALV-UjX1YQ7of1wyKPWVqBiIpAAxxqa3wCFElwQXB4_WDTCxslNVQ16n,atente muito bem as minhas necessidades,5,1,9.49.51-minApi28,2026-06-19 10:02:24,,,9.49.51-minApi28
6304db4b-aa36-4ab3-abf4-db593fb73ba0,Ronaldo Gonçalves Cabral,https://play-lh.googleusercontent.com/a-/ALV-UjWqzz1dodCADuh99JcmzP6gtwJcOXIsfxT08wOtiKqr2l93dJCR,"esse banco é ótimo, fácil de utilizar no dia dia!",5,0,9.49.13-minApi28,2026-06-19 09:55:11,,,9.49.13-minApi28
ffd79bb6-2f42-4532-afa7-0e53ab8ee1ef,Jose Mauro,https://play-lh.googleusercontent.com/a-/ALV-UjXG60Z_9aoXDrzCJwiEOFA6o24IXZ-R-sFWTaeCXzcp8_LyzdJF,muitotento,5,1,9.49.51-minApi28,2026-06-19 09:48:30,,,9.49.51-minApi28
53d7a3b7-4ae1-44f8-970f-9ff4fe970299,Aparecido Teixeira,https://play-lh.googleusercontent.com/a-/ALV-UjXjJUmpzKU6qEwT66HxmEIfE3WMu4Y1g0An-h7q2kAbVTAFCLFK,adoro as séries... só nunca recebi nenhum Pix ... KKK !!!,5,1,9.49.51-minApi28,2026-06-19 09:40:27,,,9.49.51-minApi28
705ce565-fc90-4786-b1b4-bcc641aa0e19,Francisco Pereira,https://play-lh.googleusercontent.com/a/ACg8ocLQKqVKrKGogY3vvx10uohLxZZRCd2SixdDzv2l33RtUUDCYQ=mo,muito bom,5,0,9.49.13-minApi28,2026-06-19 09:27:11,,,9.49.13-minApi28
0b47e695-459c-43af-9bdc-264113b4ca3e,João Victor Silva de Oliveira pereira,https://play-lh.googleusercontent.com/a/ACg8ocKSja68XMtIU0OXyKYtfKjfXXGFAzFoKmpzLYTba8hL5O32ag=mo,nubank está sendo muito bom em qualidade!,5,0,9.49.13-minApi28,2026-06-19 09:01:05,,,9.49.13-minApi28
d859364c-ef31-41eb-a023-91a34a4d8e33,Bruno Gabryel,https://play-lh.googleusercontent.com/a-/ALV-UjU-mGUkVoNfxZmvceR7mYBQQYGFZbFzOAXv52vNmT5KIsSTOxk,O melhkr,5,0,9.49.13-minApi28,2026-06-19 09:00:55,,,9.49.13-minApi28
c01f9987-aa6e-4649-be46-2d5ea05158c2,Ana Carla,https://play-lh.googleusercontent.com/a-/ALV-UjU0uCeHPTO08apTGVCz0MxNEZMlOTEtSyS-gs_5pKSZMAX8ikdg,é muito bom,3,0,9.49.13-minApi28,2026-06-19 08:56:24,,,9.49.13-minApi28
a44f300b-0256-4d10-b7a8-c1f75bcbac49,Francisco Wenner,https://play-lh.googleusercontent.com/a-/ALV-UjV5AgjLC9Go9Ud8tV5Nwy_OUETVGUtHdi7U-3p9qys4lLi8up0,aplicativo não está abrindo de forma alguma,1,0,9.49.51-minApi28,2026-06-19 08:54:20,"Para resolver o problema, tente: atualizar o app, reiniciar o modem Wi-Fi, reconectar o celular à internet, ativar/desativar o modo avião, limpar o cache do app e reiniciar o dispositivo. Se persistir, liga para gente: 4020 0185 (capitais) ou 0800 591 2117 (demais localidades).",2026-06-19 09:24:30,9.49.51-minApi28
20105792-6cfd-42b4-9bc7-95a4b0fd4a23,Fernando,https://play-lh.googleusercontent.com/a-/ALV-UjXaLhS9MF13YRzKejmjl1QfS8FXCpIXNOvRPoAjd34osWWfxXmynA,"O sistema de autorização por scan facial é meio ruim, tive que falar com o suporte duas vezes pra conseguir autorizar meu dispositivo atual. Nunca tive problemas desse tipo com outros bancos no mesmo dispositivo.",3,0,9.49.51-minApi28,2026-06-19 08:54:17,,,9.49.51-minApi28
93afb92c-d51a-48f1-832c-b621f0fdcee9,Carlos vagner,https://play-lh.googleusercontent.com/a-/ALV-UjV34dnoowtHR_FmbQO5FH2TEVr8wRpL3XSf7mlN-KphGufTfqM6Dg,muito excelente,5,0,9.49.13-minApi28,2026-06-19 08:47:52,,,9.49.13-minApi28
1a2de61c-b2d5-4280-9632-68619773aea6,Rosangela romano,https://play-lh.googleusercontent.com/a/ACg8ocL6qwv8SrVZUa6Wfr9WwKXQMPMrccsYfGLD65t7FKHu4eYd8g=mo,"Cadê a modalidade de empréstimo , cujo dinheiro 💰 na caixinha fica retido ?? Gostaria que voltasse.",4,1,9.49.13-minApi28,2026-06-19 08:43:48,,,9.49.13-minApi28
234d4d0c-af4e-4787-b42f-d445618a2334,Renato Silva,https://play-lh.googleusercontent.com/a-/ALV-UjVSG3lej5FFXD8Y3sGoo2zFZvZRfgQOly2zzlrwyqh6a8eE-e0,"Foi o melhor banco que trabalhei nos ultimos anos,estou com minhas finanças desordenadas mas estou lutando para regularizar tdo",5,0,9.49.13-minApi28,2026-06-19 08:38:23,,,9.49.13-minApi28
b4d8ed98-e5ac-408b-8ad5-c98438511b04,Wdson Santana,https://play-lh.googleusercontent.com/a/ACg8ocKfSAlfwncsui2hdgch8KRq78zs_5H-tq61CL-LtomYnXVyFA=mo,gostei!,5,0,9.49.13-minApi28,2026-06-19 08:36:11,,,9.49.13-minApi28
42a33cec-cd39-4474-ae32-2dc2e75383b5,Sansu Lela,https://play-lh.googleusercontent.com/a-/ALV-UjXH9QurC4AnBSb8Y0-ktpCvgioOCcdPOZJtO20D2s-64naHnKkl,"Uso mais de 15 anos e concluí que é melhor e mais seguro ter e concentrar gastos em banco físico: há mais detalhamento de gastos e investimentos, aumento de crédito no app, falando com o gerente ou indo até uma agência negociar. No Nu aumentar e liberar limite leva anos, e pior, é condicionado a tarefas: não importa se é cliente antigo, investe, gasta alto e paga em dia - aliás, isso não é valorizado. Se der um bug deixa na mão, com dinheiro no escuro. Serve, mas como um suporte pro básico.",1,0,9.49.13-minApi28,2026-06-19 08:25:48,,,9.49.13-minApi28
a57d366b-d069-4dbf-96eb-c74c8c179cf8,Sabrina Mariana Santos,https://play-lh.googleusercontent.com/a-/ALV-UjVC4MNUBOOtXK6qqrHg3cSoxGVAnU9DSYlahi4HqXOVw9c-IoPn,"Muito bom e rápido a transação, PIX. Não tive problemas nenhum até o momento.",5,0,9.48.64-minApi28,2026-06-19 08:19:45,,,9.48.64-minApi28
86148ebc-bfd5-4363-bf62-b688c7c9aeac,João Pereira de Magalhães,https://play-lh.googleusercontent.com/a-/ALV-UjXzEl-doXRFkamb8O9ejm7Nqx9CXjSnEASMo8KtWideBEpCWvI,Banco muito bom pra trabalhar,5,1,9.49.51-minApi28,2026-06-19 08:19:18,,,9.49.51-minApi28
587cd695-4a62-445b-96fb-aecff61eda6a,Bento,https://play-lh.googleusercontent.com/a/ACg8ocK6O1C1stFPbe8AeK7oSzi0uRZsaJHSkbsH3bgeHG-fo1Me=mo,a cabei de obicervar o anúncio de quitação de dívida causada por uma imprensa que copio meus dados. e q tá em transições na justiça.,4,0,9.46.78-minApi28,2026-06-19 08:06:50,,,9.46.78-minApi28
971bad1e-a9de-4c40-9e68-b0ac3b0cbf48,Jailton Cardoso,https://play-lh.googleusercontent.com/a/ACg8ocKaD8pExJrJr_LtiuYuHBW8I0TM6VXFp0ZoX4kablMLW4azzQ=mo,muito bom,5,0,9.49.13-minApi28,2026-06-19 08:06:24,,,9.49.13-minApi28
a224e0c7-1e5e-4454-8370-913ca53263ea,Nickollas miguel Nunes barbosa,https://play-lh.googleusercontent.com/a-/ALV-UjX9299lWTEFYarIPyvRGPsC5xUHkal7cPZ6rmwjJJX7uTFqQiuI,a nubank e ótima super recomendo,5,0,9.49.13-minApi28,2026-06-19 08:00:47,,,9.49.13-minApi28
eea84f9e-6bc6-4b7d-9abb-558302726f87,Antônio Juarez dos Santos Neno,https://play-lh.googleusercontent.com/a-/ALV-UjWs2wmVHloFb6qP5HG3HLaEvraQ2t2ZrxNI3zVQeTkIrRbPmKg,estou muito satisfeito com esse cartão,5,0,9.49.13-minApi28,2026-06-19 07:57:15,,,9.49.13-minApi28
4ff7bf44-0ccc-4965-9473-f7b35d9216d7,Gilberto Geraldo da Silva Geraldo,https://play-lh.googleusercontent.com/a-/ALV-UjWDf3DazpzNgoaAbgh6rx1EU9wTQsWRXzm0ZhSTyG3QapvwypE,não ajuda com minhas contas,5,1,9.49.51-minApi28,2026-06-19 07:55:08,,,9.49.51-minApi28
87b3a170-4f3b-42ba-aade-2aca84a3284e,Yane Kellen cardoso,https://play-lh.googleusercontent.com/a/ACg8ocI5y8j1I4ULGpS-qZHYt-BhA1WURaCPl-02rfS_C07wM9wUSA=mo,e maravilhosa tem suporte para ajudar quando tive alguma dúvida,5,0,9.49.13-minApi28,2026-06-19 07:51:28,,,9.49.13-minApi28
3153c170-449b-44c4-bbd6-338d8043deeb,Nilson Araujo,https://play-lh.googleusercontent.com/a/ACg8ocLv6yu9vBwrPvR3elEVypmCzro_a0bU7n_bUddymH2YfW6qoA=mo,não está sendo fácil entrar no aplicativo opção senha,4,0,9.49.51-minApi28,2026-06-19 07:36:30,"Para resolver o problema, tente: atualizar o app, reiniciar o modem Wi-Fi, reconectar o celular à internet, ativar/desativar o modo avião, limpar o cache do app e reiniciar o dispositivo. Se persistir, liga para gente: 4020 0185 (capitais) ou 0800 591 2117 (demais localidades).",2026-06-19 09:24:25,9.49.51-minApi28
db6f13a9-eb36-4ea0-901f-67e985c0ef0b,Viviane Miranda,https://play-lh.googleusercontent.com/a-/ALV-UjVJ_UJNCmnJCAiF7as8KTk8QiEOpfk7gF7FT15F65jDqY1UjP7c,"Gostaria de saber porque,não tá funcionando a leitura do qrcolde.quando vou fazer Pix, não lê.",2,0,,2026-06-19 07:14:42,Estamos passando por uma oscilação nessa função e já estamos trabalhando para resolver. Mantenha seu app atualizado.,2026-06-19 09:29:32,
f57e90e5-fb4f-45a4-b07e-cbe0269ad63a,Dark Alex,https://play-lh.googleusercontent.com/a/ACg8ocIO2KL0C_FWo_JVmnwRnyoPJ_GI0jxrPkVyYhnvpmmE6q8ptw=mo,faz um bom tempo que tenho está conta gostaria muito de ter mas crédito com ela se um dia ela mi permitir ainda apenas com 50 reais de crédito.,5,1,9.49.51-minApi28,2026-06-19 07:12:29,,,9.49.51-minApi28
5ac9b527-704f-4588-a926-ca1a88bebe57,Jose Carlos Nicesio Filho,https://play-lh.googleusercontent.com/a/ACg8ocIVpp6NMHF9KP1JSZu8pv8bhGMVsNnuvyfIvU61vMybMa1gYA=mo,ótimo,5,0,9.49.13-minApi28,2026-06-19 06:59:36,,,9.49.13-minApi28
d52a7223-5525-44ca-8514-59018559980e,José Rener Bezerra Barbosa,https://play-lh.googleusercontent.com/a/ACg8ocLE8azhuieaRGXer-zfmFX-bXgY_t6IdW3_ygHBAsKWETQrZw=mo,muito bom super top,5,0,9.48.64-minApi28,2026-06-19 06:31:10,,,9.48.64-minApi28
46aff7ec-845e-4edc-92b8-dca2bcc4a722,Janalice das graças Pereira,https://play-lh.googleusercontent.com/a/ACg8ocLzLqC_LO8USxLPdlrp0fOQXSYmulLzRaKqXQYvEaU1spyD1Q=mo,ótimo,5,1,9.49.51-minApi28,2026-06-19 05:51:37,,,9.49.51-minApi28
e8603cf4-2269-4232-8673-786bff710677,Altair Miranda,https://play-lh.googleusercontent.com/a-/ALV-UjXbT3JSSTZash8Gds2UaJX9HyzljEL4BD7AvIvCvkUtJzkzzRY,o nubank seus funcionários muitos prestativo,5,0,9.49.51-minApi28,2026-06-19 04:27:39,,,9.49.51-minApi28
cb47162f-377b-4b5f-a06c-94fd03bb3b8e,Fabiano Vieira,https://play-lh.googleusercontent.com/a/ACg8ocJtPj27TuevZP0wO8CULQjbUpycX4ucO3YR4T-7ToxWqjzAIg=mo,o meu nao ta indo ta falando que tem que desinstala o aplicativo de Wi-Fi pq sera,5,0,9.49.51-minApi28,2026-06-19 03:41:54,"Para resolver o problema, tente: atualizar o app, reiniciar o modem Wi-Fi, reconectar o celular à internet, ativar/desativar o modo avião, limpar o cache do app e reiniciar o dispositivo. Se persistir, liga para gente: 4020 0185 (capitais) ou 0800 591 2117 (demais localidades).",2026-06-19 09:24:20,9.49.51-minApi28
1920167f-6934-4fc1-ae96-213ab0eaeeaa,josue santos,https://play-lh.googleusercontent.com/a-/ALV-UjXWRguWYRgLWBw8Z3Q11kIFZRknYuH_K704KwxU3hiF7lpUmr0,app muito bom sempre uso e muito útil,5,0,9.48.64-minApi28,2026-06-19 02:34:07,,,9.48.64-minApi28
7067c608-f5bd-4537-bd54-04117e82b16d,Guilherme Morais,https://play-lh.googleusercontent.com/a-/ALV-UjVDlgAo70vdQrgNWrk9l4PXIIpSoxobtV8m8a5HCEgVzf2N33I,São uns ladrão rouba dinheiro da conta e não quer devolver,1,0,9.47.39-minApi28,2026-06-19 02:31:08,,,9.47.39-minApi28
23f7e68b-288c-4109-91f8-723a8f6c1626,Román Ceballos,https://play-lh.googleusercontent.com/a-/ALV-UjV4sfK40XHjp38i84qRYhunXzebB1FppW-N_53JPevJiy3WRRrJng,"excelente, fácil de manejar nunca habia podido ser tan fácil",5,0,9.49.13-minApi28,2026-06-19 02:12:03,,,9.49.13-minApi28
